customer_id,age,gender,city,tenure_months,contract_type,monthly_charges,total_spend,num_products,login_frequency,last_login_days,support_tickets,payment_method,device,satisfaction_score,referral_source,churn
CUST_00819,54.34773833,Female,Bangalore,9.798357271,Month-to-Month,46.62651759,246.1688385,6,7.0,7.493359898,0,Debit Card,Mobile,5.0,Social Media,0
CUST_00820,49.36986248,Male,Bangalore,38.97138987,One Year,1.10066917,42.89460734,7,7.0,24.67141108,2,UPI,Tablet,2.0,Paid Ad,0
CUST_00821,29.52205269,Female,Bangalore,0.111426818,One Year,105.2503957,105.2503957,2,6.0,19.07166221,2,UPI,Mobile,5.0,Organic,1
CUST_00822,18.0,Male,Mumbai,9.737133518,Month-to-Month,34.56147945,336.52974,2,4.0,3.896090827,1,UPI,Mobile,2.0,Organic,1
CUST_00823,51.62690281,Male,Bangalore,12.18667428,Month-to-Month,5.339279582,65.06806114,5,10.0,5.211941126,4,Net Banking,Mobile,4.0,Organic,1
CUST_00824,51.31262268,Male,Pune,18.50119258,Month-to-Month,6.396963087,118.351446,3,8.0,34.49349927,2,UPI,Mobile,5.0,Paid Ad,0
CUST_00825,35.19792822,Female,Kolkata,60.57421143,One Year,0.354660749,246.1688385,4,9.0,34.72199818,2,Net Banking,Mobile,4.0,Organic,0
CUST_00826,53.11088024,Female,Delhi,10.20425066,Two Year,46.69247185,476.4616868,2,6.0,56.20676145,1,UPI,Tablet,1.0,Organic,1
CUST_00827,35.19792822,Male,Chennai,10.22655566,Two Year,11.22780683,114.8217915,5,7.0,29.01221664,4,Debit Card,Mobile,4.0,Organic,1
CUST_00828,36.92822598,Female,Mumbai,32.10021484,Month-to-Month,2.274881361,73.02418041,2,11.0,66.60465169,1,Net Banking,mobile,4.0,Organic,0
CUST_00829,54.37739905,Male,Mumbai,14.44506656,Month-to-Month,4.076024228,58.87844129,3,8.0,16.03198367,1,Credit Card,Mobile,3.0,Social Media,1
CUST_00830,51.13622208,Male,Mumbai,6.105179369,Two Year,25.30058831,154.4646298,3,8.0,7.177601827,2,UPI,Mobile,2.0,Organic,1
CUST_00831,42.81597142,Male,Delhi,14.45477641,Two Year,2.976666192,43.02704427,7,7.0,4.909689326,3,Credit Card,mobile,2.0,Email,1
CUST_00832,40.67860479,Male,Delhi,3.643678126,Two Year,568.8541072,2072.721267,4,8.0,2.746235844,1,UPI,Desktop,2.0,Organic,1
CUST_00833,42.39673149,Male,Mumbai,4.657308077,Month-to-Month,3.812721756,17.75701983,7,5.0,7.178122718,1,Net Banking,Mobile,4.0,Social Media,1
CUST_00834,30.19931079,Female,Delhi,16.55731303,Two Year,9.00239863,149.0555321,2,9.0,12.99383529,1,COD,Mobile,4.0,Organic,1
CUST_00835,34.3387826,Male,Bangalore,13.02902919,Month-to-Month,21.12416698,275.2273882,5,4.0,3.492157811,2,UPI,Desktop,2.0,Referral,0
CUST_00836,24.17219414,Male,Delhi,59.11902565,Two Year,1.76390535,104.2803656,6,11.0,7.431936439,1,UPI,Mobile,3.0,Email,1
CUST_00837,31.00352269,Male,Mumbai,10.80082999,One Year,28.60901645,309.0011229,3,11.0,44.59696122,3,Credit Card,Tablet,3.0,Email,1
CUST_00838,30.60039346,Female,Delhi,20.85365721,Month-to-Month,4.869099093,101.5385234,4,11.0,11.55197876,1,UPI,Mobile,3.0,Organic,1
CUST_00839,27.37633556,Male,Mumbai,24.00937854,Month-to-Month,54.85313733,1316.989738,4,5.0,70.9961728,2,UPI,Tablet,5.0,Email,0
CUST_00840,36.64095803,Female,Kolkata,0.316342676,One Year,71.46696282,71.46696282,1,9.0,22.64525287,3,Credit Card,Mobile,1.0,Social Media,1
CUST_00841,31.11222979,Male,Bangalore,26.14243673,One Year,0.704754152,18.42399082,3,6.0,1.755859766,1,Net Banking,Mobile,5.0,Email,0
CUST_00842,41.02681664,Male,Delhi,4.705407365,Two Year,12.46516326,58.65367098,4,9.0,13.33863703,1,credit card,Mobile,3.0,Paid Ad,1
CUST_00843,18.0,Male,Mumbai,77.90395853,Month-to-Month,4.805050177,374.3324298,2,9.0,0.398034418,1,Debit Card,Mobile,3.0,Referral,0
CUST_00844,33.63974247,Female,Delhi,3.862725703,One Year,55.64043068,214.9237217,7,12.0,16.9054717,1,UPI,Mobile,2.0,Social Media,1
CUST_00845,36.57861968,Female,Mumbai,12.85202675,Month-to-Month,43.54716816,246.1688385,1,10.0,5.178332874,0,Credit Card,Mobile,5.0,Organic,1
CUST_00846,31.27244912,Female,Hyderabad,2.141122504,Month-to-Month,198.4602548,246.1688385,5,17.0,2.246441491,0,Credit Card,Mobile,4.0,Referral,1
CUST_00847,32.9312876,Male,Pune,120.0,Month-to-Month,1.012679585,246.1688385,3,8.0,19.33571503,0,UPI,Mobile,5.0,Referral,0
CUST_00848,18.0,Female,Hyderabad,16.74112478,Month-to-Month,8.534697413,142.8804343,6,12.0,10.76134905,3,UPI,Mobile,2.0,Organic,1
CUST_00849,39.27772526,Male,Delhi,21.71566378,Two Year,7.375063509,160.1543995,1,8.0,26.41449717,2,Credit Card,Desktop,4.0,Organic,1
CUST_00850,42.77127179,Male,Kolkata,1.66636922,Month-to-Month,1166.932222,1944.539937,2,9.0,5.823083166,1,Net Banking,Mobile,3.0,Organic,1
CUST_00851,40.92244753,Male,Pune,33.26727013,Month-to-Month,15.72623775,523.1689992,5,3.0,33.38450776,1,Credit Card,Desktop,4.0,Organic,0
CUST_00852,47.46472471,Male,Delhi,5.654468118,Two Year,346.6825567,1960.305464,6,10.0,32.33125334,2,Net Banking,Mobile,4.0,Organic,1
CUST_00853,37.41835527,Male,Bangalore,54.79955656,Two Year,11.2590833,616.9927723,2,7.0,4.683213474,2,Net Banking,Desktop,4.0,Referral,0
CUST_00854,40.74417417,Female,Mumbai,5.510131876,Two Year,41.40781822,228.1625391,3,3.0,8.270863907,0,UPI,Desktop,5.0,Referral,1
CUST_00855,36.87308886,Male,Bangalore,5.077690315,month-to-month,15.70290722,79.73449991,6,6.0,12.10541644,2,Credit Card,Mobile,4.0,Organic,0
CUST_00856,43.25060864,Male,Mumbai,0.893624205,One Year,305.4150399,305.4150399,4,6.0,23.10665469,3,Debit Card,Mobile,4.0,Social Media,1
CUST_00857,18.0,Female,Kolkata,15.33085904,Month-to-Month,14.92706761,228.8447693,7,8.0,15.1297493,0,Net Banking,Desktop,5.0,Email,1
CUST_00858,24.27702838,Female,Pune,19.96905849,One Year,11.05412859,220.7405403,1,8.0,29.30394245,1,Credit Card,mobile,4.0,Social Media,1
CUST_00859,54.04279588,Female,Bangalore,1.631206564,month-to-month,119.184302,194.4142157,7,5.0,16.71402489,3,UPI,Mobile,4.0,Social Media,1
CUST_00860,18.0,Male,Mumbai,35.85606225,Month-to-Month,0.713750633,25.59228712,4,11.0,22.75123643,0,Debit Card,Desktop,4.0,Email,1
CUST_00861,33.31786484,Female,Mumbai,14.49203161,Two Year,67.58086252,979.3839957,2,4.0,40.44954897,2,Net Banking,Mobile,5.0,Email,1
CUST_00862,49.06729952,Male,Delhi,17.83578371,One Year,12.97850337,231.481779,7,5.0,23.74704451,2,Debit Card,Mobile,2.0,Organic,1
CUST_00863,33.88087201,Male,Chennai,13.94835532,Month-to-Month,3.702321181,51.64129135,3,8.0,4.283352234,2,Credit Card,Desktop,5.0,Paid Ad,0
CUST_00864,35.19792822,Female,Kolkata,12.29035683,Two Year,33.82242428,415.6896632,6,12.0,25.47035323,0,Debit Card,Mobile,2.0,Email,1
CUST_00865,36.55306012,Male,Mumbai,19.68392297,Two Year,4.849026702,95.44786809,2,6.0,36.32832369,6,UPI,Tablet,1.0,Social Media,1
CUST_00866,30.76255784,Male,Kolkata,4.048872162,Two Year,112.158867,454.1169143,5,8.0,17.8568325,3,Debit Card,Mobile,5.0,Organic,1
CUST_00867,35.37019391,Female,Mumbai,4.819322069,Two Year,16.672943,645.3689099,2,10.0,5.43977794,1,Credit Card,Mobile,4.0,Organic,1
CUST_00868,26.79942756,Female,Delhi,47.49478388,Two Year,15.8153383,751.1460747,2,11.0,126.4547476,0,Net Banking,mobile,2.0,Paid Ad,0
CUST_00869,48.30409304,Female,Bangalore,70.10188102,Month-to-Month,2.92426151,204.9962325,4,6.0,1.88253351,4,UPI,Mobile,4.0,Referral,0
CUST_00870,52.07917905,Male,Mumbai,11.2152525,Month-to-Month,13.84009504,155.2201605,5,4.0,20.13957715,0,Credit Card,Mobile,4.0,Paid Ad,0
CUST_00871,33.39931613,Male,Pune,7.577552777,Month-to-Month,16.22766511,122.9659888,1,9.0,19.89452617,3,UPI,Tablet,2.0,Social Media,1
CUST_00872,18.36212695,Female,Mumbai,24.78775836,One Year,4.458615919,110.519094,5,4.0,0.173907576,0,UPI,Mobile,3.0,Social Media,0
CUST_00873,28.71388196,Male,Bangalore,12.61174962,Month-to-Month,19.03763939,240.0979414,3,7.0,38.62165107,7,credit card,Mobile,4.0,Referral,0
CUST_00874,32.79213608,Male,Hyderabad,0.61713957,One Year,194.362045,194.362045,6,9.0,13.86455146,1,UPI,Desktop,3.0,Organic,0
CUST_00875,41.06646652,Female,Delhi,4.074806479,Month-to-Month,24.22396777,98.70798083,7,8.0,9.156024886,1,Credit Card,Tablet,5.0,Organic,1
CUST_00876,22.90384132,Female,Delhi,30.20839824,Month-to-Month,2.301858403,246.1688385,7,19.0,35.56785502,2,Credit Card,Mobile,4.0,Email,1
CUST_00877,25.77005218,Female,Delhi,25.81559478,Month-to-Month,16.672943,217.1022191,6,7.0,41.19650592,1,UPI,Desktop,5.0,Social Media,0
CUST_00878,41.12811365,Female,Chennai,0.659276589,Two Year,151.7724895,151.7724895,2,10.0,9.648612826,1,Credit Card,Mobile,4.0,Email,1
CUST_00879,46.26690598,Female,Delhi,16.34199151,Month-to-Month,11.57413459,69.72063506,3,2.0,6.461805456,2,Credit Card,Tablet,4.0,Social Media,1
CUST_00880,35.19792822,Male,Hyderabad,6.306277895,Month-to-Month,96.74537105,610.1031949,1,11.0,1.423331868,1,Credit Card,Mobile,3.0,Social Media,1
CUST_00881,19.00139535,Male,Mumbai,26.74595335,Month-to-Month,64.25881037,1718.663144,7,14.0,23.21440804,3,UPI,Mobile,4.0,Referral,0
CUST_00882,74.40941842,Male,Delhi,0.477777151,Month-to-Month,705.4578576,705.4578576,5,6.0,50.46617661,2,UPI,Desktop,4.0,Organic,1
CUST_00883,44.39965085,Female,Mumbai,2.638465406,One Year,41.99689657,110.8073588,7,13.0,10.25093674,1,Net Banking,Mobile,3.0,Organic,0
CUST_00884,35.19792822,Female,Mumbai,38.61644226,Month-to-Month,5.99585979,231.5387733,4,7.0,3.077586171,1,Debit Card,Mobile,4.0,Email,0
CUST_00885,45.42837531,Male,Bangalore,4.720265027,Month-to-Month,282.1974206,1332.046615,2,7.0,57.89852069,0,Net Banking,Desktop,3.0,Paid Ad,1
CUST_00886,33.50652044,Female,Delhi,25.38477813,Month-to-Month,2.650585833,67.2845333,7,8.0,3.486512456,0,Credit Card,Mobile,4.0,Organic,1
CUST_00887,45.40588267,Female,Kolkata,6.529166933,Month-to-Month,88.6392959,578.7407597,5,7.0,4.52163158,1,Net Banking,Desktop,3.0,Organic,0
CUST_00888,36.91271837,Male,Mumbai,2.513760804,Month-to-Month,19.79300339,49.75487611,7,10.0,13.24256075,2,Net Banking,Desktop,3.0,Paid Ad,1
CUST_00889,36.09526278,Female,Mumbai,6.686868394,Month-to-Month,16.672943,1560.000452,2,12.0,4.912996296,1,Debit Card,Mobile,5.0,Organic,0
CUST_00890,33.63701758,Male,Bangalore,30.74627551,One Year,4.957418578,152.4221574,3,12.0,3.452804367,3,UPI,Mobile,5.0,Paid Ad,0
CUST_00891,35.19792822,Female,Mumbai,46.4600721,Two Year,16.672943,2841.10431,2,9.0,17.17946797,2,Net Banking,Mobile,5.0,Organic,0
CUST_00892,35.19792822,Male,Delhi,42.558024,Month-to-Month,38.47473389,1637.408648,1,8.0,36.96201924,3,UPI,Mobile,5.0,Social Media,0
CUST_00893,23.70159296,Female,Kolkata,16.34199151,Two Year,17.91806924,217.6583082,2,7.0,19.20373416,3,Credit Card,mobile,3.0,Organic,0
CUST_00894,18.67971708,Male,Chennai,26.46904268,One Year,4.189905752,110.9027942,4,9.0,12.52911061,0,Debit Card,Mobile,4.0,Social Media,0
CUST_00895,32.44568141,Female,Kolkata,5.505441848,One Year,55.0650927,303.1576657,5,10.0,5.687297889,1,Net Banking,Mobile,4.0,Referral,1
CUST_00896,23.46233824,Male,Delhi,8.326406127,Two Year,16.672943,200.7027859,1,13.0,12.84024957,1,UPI,Mobile,3.0,Paid Ad,0
CUST_00897,34.37944651,Female,Bangalore,54.39836709,Month-to-Month,2.891982356,157.3191178,1,6.0,0.778107894,2,credit card,Tablet,1.0,Social Media,0
CUST_00898,43.25316618,Male,Bangalore,0.314092522,Month-to-Month,39.49110355,39.49110355,2,9.0,0.858014928,0,Debit Card,Mobile,5.0,Organic,1
CUST_00899,46.94363481,Male,Hyderabad,2.145291351,One Year,64.76178468,138.9328966,7,5.0,3.933337798,2,UPI,Mobile,3.0,Paid Ad,1
CUST_00900,44.77676866,Male,Bangalore,5.593206726,Month-to-Month,12.89603873,72.13021059,7,7.0,5.170562095,3,Credit Card,Mobile,2.0,Organic,1
CUST_00901,31.33241534,Male,Delhi,0.645372845,Month-to-Month,448.9055355,448.9055355,2,7.0,3.24554105,2,Credit Card,Desktop,4.0,Paid Ad,1
CUST_00902,35.59510193,Male,Pune,4.804872079,Month-to-Month,151.4943043,727.9107527,1,5.0,2.26705561,1,Net Banking,Mobile,4.0,Organic,0
CUST_00903,39.89454861,Female,Hyderabad,20.99444949,Month-to-Month,26.32434856,552.6652061,4,4.0,58.79020038,3,Credit Card,Desktop,4.0,Paid Ad,0
CUST_00904,18.0,Male,Chennai,13.13247164,Month-to-Month,27.15400866,356.5992487,4,9.0,14.26175181,4,Credit Card,Mobile,5.0,Paid Ad,1
CUST_00905,41.8470164,Male,Delhi,53.5647125,Two Year,1.787667547,95.7558982,5,12.0,5.299770548,4,Credit Card,Mobile,4.0,Organic,0
CUST_00906,18.0,Male,Bangalore,40.81670167,Month-to-Month,7.514612794,306.7217086,2,10.0,23.73756158,1,UPI,Tablet,2.0,Social Media,1
CUST_00907,59.48415919,Female,Delhi,10.03854732,Two Year,58.30041683,585.2514933,5,9.0,3.77296244,3,Debit Card,Tablet,4.0,Social Media,0
CUST_00908,30.14581898,Female,Mumbai,7.207830052,One Year,17.81379088,128.3987772,6,5.0,15.38479513,1,Debit Card,Mobile,3.0,Organic,0
CUST_00909,32.78149787,Male,Mumbai,11.46095539,Two Year,24.3355681,278.9088605,2,4.0,3.232273775,1,Credit Card,Tablet,4.0,Email,0
CUST_00910,25.76351481,Female,Kolkata,21.415626,One Year,9.736399705,208.5110947,2,6.0,14.71448891,1,Debit Card,Tablet,5.0,Paid Ad,1
CUST_00911,27.44035962,Female,Chennai,7.489481036,Two Year,203.3856294,1523.252814,3,7.0,8.281737465,2,UPI,Tablet,3.0,Email,0
CUST_00912,62.28912283,Male,Delhi,23.48549389,One Year,26.58427829,624.3449055,7,9.0,5.313167457,2,UPI,Mobile,2.0,Email,0
CUST_00913,46.28443626,Male,Delhi,12.63926494,Two Year,16.672943,246.1688385,4,10.0,25.83250491,2,Debit Card,Tablet,5.0,Email,0
CUST_00914,35.19792822,Other,Delhi,19.2736168,Two Year,1.921103455,37.02661183,4,8.0,8.584626919,4,Credit Card,Mobile,1.0,Paid Ad,1
CUST_00915,53.05055481,Male,Kolkata,13.75020948,Month-to-Month,21.52181346,295.9294435,3,4.0,11.64369774,1,UPI,Mobile,4.0,Organic,0
CUST_00916,49.3189073,Female,Mumbai,8.371199406,Two Year,24.64781007,206.3317331,3,7.0,30.24577892,1,Credit Card,Mobile,3.0,Social Media,1
CUST_00917,31.62545045,Male,Pune,71.16641331,One Year,2.871849348,204.3792177,7,10.0,0.66913014,2,Credit Card,Tablet,5.0,Paid Ad,0
CUST_00918,38.6803633,Male,Mumbai,34.61410809,Month-to-Month,1.26615384,43.82678587,4,8.0,2.431682622,1,Debit Card,Mobile,4.0,Organic,0
CUST_00919,34.82067105,Female,Mumbai,3.622907955,Month-to-Month,20.41311343,73.95483104,6,7.0,5.826424832,1,Net Banking,Tablet,3.0,Organic,0
CUST_00920,58.67095885,Male,Bangalore,48.68411827,Two Year,4.663787564,227.0523853,7,8.0,2.801734624,2,UPI,Mobile,5.0,Social Media,1
CUST_00921,25.44451773,Male,Mumbai,16.03968791,Month-to-Month,51.97304458,833.6314148,1,5.0,7.638773812,1,UPI,Tablet,4.0,Paid Ad,0
CUST_00922,35.19792822,Male,Mumbai,16.34199151,One Year,2.367048022,127.794432,2,4.0,22.07908928,1,UPI,Mobile,4.0,Paid Ad,0
CUST_00923,35.19792822,Male,Chennai,38.60914689,Month-to-Month,4.081963757,157.6011383,2,14.0,17.61378553,0,Credit Card,Mobile,3.0,Referral,1
CUST_00924,18.0,Female,Mumbai,13.29015886,Two Year,130.6049827,246.1688385,7,8.0,13.66374915,0,UPI,Desktop,4.0,Social Media,0
CUST_00925,61.29965906,Female,Bangalore,0.545414147,One Year,176.5308012,176.5308012,6,10.0,14.64374732,2,Net Banking,Mobile,3.0,Email,1
CUST_00926,20.82120105,Female,Hyderabad,7.509613147,Month-to-Month,28.27979441,212.3703159,7,8.0,1.695217764,2,Credit Card,Desktop,5.0,Email,1
CUST_00927,37.64155025,Male,Delhi,18.72210614,Two Year,11.51356341,215.5581563,3,6.0,21.80881324,1,UPI,Desktop,3.0,Social Media,0
CUST_00928,18.0,Male,Mumbai,24.08873597,Month-to-Month,2.312201255,55.69800553,4,11.0,21.29917045,0,Net Banking,Mobile,4.0,Email,0
CUST_00929,30.21115353,Male,Bangalore,7.158112318,Month-to-Month,64.11841654,246.1688385,4,5.0,22.88663346,1,UPI,Desktop,3.0,Referral,1
CUST_00930,40.06362586,Male,Mumbai,3.601786052,Two Year,33.12891353,119.3232587,3,10.0,27.6064761,0,Debit Card,Mobile,5.0,Social Media,1
CUST_00931,25.10319225,Female,Pune,43.23329009,Two Year,5.475652895,236.73049,5,9.0,10.1577939,1,UPI,Desktop,3.0,Email,0
CUST_00932,42.04162221,Female,Bangalore,99.85497992,One Year,3.995190762,246.1688385,1,8.0,33.48720039,1,UPI,Desktop,1.0,Paid Ad,0
CUST_00933,31.7715069,Female,Kolkata,16.34199151,Month-to-Month,115.807643,2073.126945,5,11.0,36.65179213,3,credit card,Mobile,3.0,Organic,0
CUST_00934,48.92099015,Male,Mumbai,4.520516728,Month-to-Month,12.70285337,57.42346117,3,7.0,7.780812541,3,UPI,Desktop,3.0,Social Media,0
CUST_00935,51.34113096,Female,Chennai,7.629035321,Month-to-Month,83.05632554,633.6396412,6,10.0,11.69241806,1,UPI,Desktop,3.0,Organic,1
CUST_00936,27.95906287,Male,Bangalore,0.445485298,Two Year,636.2525539,3562.5945484000245,2,11.0,17.58539513,1,Credit Card,Desktop,4.0,Social Media,0
CUST_00937,35.92079431,Female,Bangalore,58.96532466,Two Year,2.056517866,121.2632437,6,9.0,19.32973857,2,UPI,Tablet,5.0,Email,0
CUST_00938,37.20145072,Male,Bangalore,16.34199151,One Year,157.3694329,473.1697638,7,10.0,5.559622385,0,COD,Mobile,3.0,Paid Ad,1
CUST_00939,42.43219155,Female,Mumbai,20.62177605,One Year,72.34397393,1491.861229,4,15.0,3.407735939,2,UPI,Mobile,5.0,Social Media,1
CUST_00940,35.17258395,Male,Bangalore,7.686751886,Month-to-Month,13.72245246,246.1688385,6,8.0,17.80196367,2,credit card,Desktop,3.0,Referral,1
CUST_00941,37.28253151,Male,Bangalore,19.38805237,Month-to-Month,16.46043722,319.1358189,4,5.0,17.01169709,0,Debit Card,Mobile,1.0,Organic,0
CUST_00942,35.19792822,Female,Kolkata,25.29332722,Two Year,15.10069676,381.9468643,1,12.0,0.793315945,1,UPI,Mobile,4.0,Referral,0
CUST_00943,36.3828784,Female,Pune,42.49054062,Month-to-Month,10.36376163,440.3618347,1,6.0,25.62689387,0,COD,Mobile,3.0,Email,0
CUST_00944,50.57528232,Female,Bangalore,5.54886066,Two Year,102.7838579,570.3333057,1,7.0,21.6694167,6,Credit Card,Mobile,3.0,Email,0
CUST_00945,35.19792822,Female,Bangalore,0.265361511,Month-to-Month,293.8105909,293.8105909,1,11.0,3.42958399,0,UPI,Tablet,4.0,Referral,0
CUST_00946,43.41506767,Female,Mumbai,3.532993696,Month-to-Month,121.8309247,430.4278892,6,8.0,9.057319271,1,Net Banking,Mobile,5.0,Paid Ad,1
CUST_00947,43.67684389,Female,Chennai,55.26651669,One Year,16.672943,89.78150396,3,9.0,8.103103375,0,Net Banking,Mobile,5.0,Paid Ad,0
CUST_00948,35.19792822,Female,Delhi,49.69443245,Month-to-Month,5.897396246,293.0677594,7,9.0,27.34712677,0,Debit Card,Mobile,5.0,Social Media,0
CUST_00949,38.82592452,Female,Bangalore,21.83626344,Month-to-Month,16.672943,246.1688385,1,10.0,4.877747271,0,UPI,Desktop,4.0,Paid Ad,0
CUST_00950,21.97791586,Female,Kolkata,22.02200924,Month-to-Month,2.872394007,63.25588738,7,9.0,8.164045974,0,UPI,Mobile,4.0,Email,1
CUST_00951,50.22569188,Male,Bangalore,26.24962151,One Year,5.324343542,139.7620027,1,8.0,4.504782078,1,Debit Card,Mobile,2.0,Organic,0
CUST_00952,18.0,Male,Delhi,4.627728687,Month-to-Month,71.11767134,329.1132878,7,9.0,3.509512858,2,UPI,Mobile,4.0,Social Media,1
CUST_00953,33.95421929,Male,Mumbai,58.99702946,month-to-month,6.698542126,395.1940871,3,9.0,1.709574537,0,COD,Tablet,4.0,Organic,0
CUST_00954,48.69075173,Male,Mumbai,13.02263122,Month-to-Month,4.655299554,60.62424933,3,7.0,0.028355161,2,UPI,Mobile,4.0,Paid Ad,0
CUST_00955,18.6335848,Male,Mumbai,11.59465918,Two Year,7.523346368,87.23063706,3,7.0,9.020257792,0,UPI,Mobile,5.0,Social Media,1
CUST_00956,39.79735901,Male,Mumbai,17.56120638,One Year,16.672943,543.0068352,7,4.0,9.015118019,2,Debit Card,Tablet,3.0,Paid Ad,1
CUST_00957,26.83080264,Male,Hyderabad,1.154511943,Month-to-Month,370.6600026,427.9313998,3,3.0,25.24603587,1,COD,Desktop,5.0,Paid Ad,0
CUST_00958,30.57436082,Female,Hyderabad,4.364680921,One Year,148.7501185,649.2468042,4,9.0,31.77014754,1,UPI,Tablet,4.0,Social Media,1
CUST_00959,46.35129153,Female,Mumbai,32.14893817,Month-to-Month,34.26875641,1101.704131,3,10.0,2.57309215,3,credit card,Desktop,3.0,Paid Ad,0
CUST_00960,37.37668311,Female,Mumbai,2.074278616,One Year,213.1641193,246.1688385,1,4.0,1.386796693,3,Net Banking,Tablet,5.0,Organic,0
CUST_00961,18.0,Female,Mumbai,22.18085326,Month-to-Month,6.990011206,155.0444128,2,4.0,8.744357601,3,UPI,Tablet,5.0,Email,0
CUST_00962,23.28289352,Male,Mumbai,6.756000806,Month-to-Month,41.09569147,277.6425247,6,11.0,7.930090019,3,Net Banking,Desktop,3.0,Referral,1
CUST_00963,46.70402882,Female,Delhi,11.83541417,Two Year,128.3538077,246.1688385,7,7.0,8.77804351,2,Debit Card,mobile,1.0,Social Media,1
CUST_00964,40.38731262,Male,Mumbai,8.175652607,Month-to-Month,611.5719736,246.1688385,5,9.0,23.61821626,2,Credit Card,Desktop,4.0,Email,0
CUST_00965,55.97762687,Female,Pune,10.54916347,Month-to-Month,38.60413665,407.241348,4,6.0,12.03787192,2,Credit Card,Desktop,2.0,Email,0
CUST_00966,55.19177113,Female,Pune,30.46953568,One Year,14.47440907,441.0285236,4,9.0,0.723127645,2,Net Banking,Mobile,5.0,Organic,0
CUST_00967,30.89305844,Male,Chennai,8.461716951,Month-to-Month,64.24649061,543.6356186,6,12.0,7.331542029,1,Credit Card,Tablet,3.0,Paid Ad,1
CUST_00968,65.03885366,Female,Bangalore,20.05544474,Month-to-Month,12.52430875,246.1688385,3,8.0,7.76280944,0,Net Banking,Desktop,4.0,Organic,0
CUST_00969,35.29375604,Female,Hyderabad,15.51263488,Month-to-Month,56.74595902,880.2793432,7,8.0,8.193524442,2,credit card,Mobile,1.0,Email,0
CUST_00970,23.44797759,Female,Mumbai,26.15198215,Month-to-Month,28.35844402,741.629522,2,6.0,16.05622063,2,UPI,Mobile,4.0,Organic,1
CUST_00971,27.39632161,Female,Mumbai,66.28611954,Month-to-Month,16.672943,361.3381024,7,5.0,56.08122234,1,Debit Card,Tablet,3.0,Social Media,0
CUST_00972,18.0,Male,Pune,31.65372651,Month-to-Month,5.448401269,172.4622037,1,8.0,6.369543978,3,Credit Card,Tablet,3.0,Paid Ad,1
CUST_00973,54.2842281,Female,Delhi,5.807894718,Two Year,7.909114461,45.9353041,2,12.0,4.442168482,2,Debit Card,Mobile,5.0,Organic,0
CUST_00974,54.13714387,Female,Mumbai,0.760312292,Two Year,547.6601347,547.6601347,5,7.0,56.78479916,0,UPI,Mobile,2.0,Paid Ad,1
CUST_00975,22.81391073,Male,Delhi,7.300063248,One Year,42.36239823,309.2481864,6,9.0,7.730751143,0,Credit Card,Tablet,5.0,Paid Ad,1
CUST_00976,32.26538854,Male,Bangalore,21.69745564,Month-to-Month,5.009121217,108.6851854,4,5.0,14.52493106,0,credit card,Desktop,2.0,Organic,1
CUST_00977,36.14729053,Male,Delhi,1.267086674,Month-to-Month,55.72157419,70.60406414,1,7.0,2.498064485,2,Credit Card,Mobile,1.0,Organic,1
CUST_00978,23.47576337,Male,Bangalore,16.46174294,Month-to-Month,30.76990356,506.5262428,4,8.0,47.53838175,1,Debit Card,Mobile,5.0,Organic,0
CUST_00979,18.0,Male,Bangalore,21.80229216,Month-to-Month,1.928273296,42.04077776,2,8.0,4.038025791,2,Debit Card,Mobile,3.0,Organic,0
CUST_00980,32.47570875,Other,Delhi,9.763965071,Two Year,34.84489812,340.2243681,6,11.0,30.96311647,2,COD,Desktop,3.0,Organic,1
CUST_00981,31.14704685,Male,Bangalore,35.36759902,Month-to-Month,16.672943,618.8763222,7,13.0,4.196507049,0,Credit Card,mobile,4.0,Organic,0
CUST_00982,30.33906511,Male,Delhi,2.705253954,Month-to-Month,165.6184061,448.0398481,4,2.0,12.3975103,2,Credit Card,Mobile,4.0,Paid Ad,0
CUST_00983,37.67259275,Male,Mumbai,1.874652139,Month-to-Month,84.92454292,159.203976,1,5.0,16.79941209,0,UPI,Mobile,4.0,Email,1
CUST_00984,52.1542359,Male,Hyderabad,31.26353785,Month-to-Month,16.672943,61.9103931,6,5.0,9.267719239,0,Net Banking,Mobile,4.0,Social Media,0
CUST_00985,31.36288736,Female,Hyderabad,16.42008544,One Year,28.42348831,466.7161065,6,10.0,4.906965385,2,Debit Card,Mobile,2.0,Referral,0
CUST_00986,37.04531598,Male,Pune,27.98502374,Month-to-Month,32.75009624,916.5122206,1,9.0,2.56691201,0,Debit Card,Mobile,4.0,Social Media,1
CUST_00987,35.19792822,Male,Chennai,13.69497598,Month-to-Month,9.515901687,130.320045,4,7.0,7.432421111,1,Debit Card,Desktop,4.0,Paid Ad,0
CUST_00988,41.64971512,Other,Bangalore,6.78951009,month-to-month,62.94241325,427.3481499,5,7.0,6.995647757,2,Net Banking,Mobile,4.0,Email,1
CUST_00989,27.62691771,Male,Bangalore,41.03576877,Month-to-Month,33.96133037,1393.6293,4,9.0,17.7021437,3,UPI,Desktop,1.0,Organic,0
CUST_00990,36.15652548,Female,Delhi,38.55651754,One Year,9.212918218,355.2180428,6,8.0,14.80811848,0,COD,Tablet,4.0,Email,0
CUST_00991,35.19792822,Male,Pune,28.47477167,Two Year,5.553416644,158.1322709,6,10.0,0.922211092,2,Credit Card,Mobile,3.0,Email,1
